16,1,0.9792,0.90895,0.9903,0.3833,0.98995,0.9903,0.9751
16,2,0.94395,0.8481,0.8977,0.0331,0.9018,0.8974,0.9353
16,3,0.7801,0.91575,0.9106,0.01285,0.91045,0.90985,0.9128
16,4,0.98865,0.78615,0.96015,0.26725,0.9624,0.9634,0.944
16,5,0.3529,0.0273,0.377,4e-04,0.37365,0.38215,0.1478
16,6,0.5582,0.1842,0.33705,0.00845,0.3373,0.339,0.3625
16,7,0.7662,0.40765,0.5431,0.13655,0.5453,0.5495,0.7001
16,8,0.77605,0.55665,0.76565,2e-04,0.767,0.7692,0.6677
16,9,0.9611,0.6814,0.9457,0.11515,0.9469,0.94665,0.96465
16,10,0.35375,0.48465,0.2195,0.00835,0.21665,0.2225,0.60835
16,11,0.88525,0.6824,0.84,0.06255,0.83885,0.83795,0.93615
16,12,0.98205,0.8853,0.9417,0.0533,0.94315,0.94105,0.91765
16,13,0.2464,0.0795,0.21615,0,0.2123,0.2192,0.1641
16,14,0.918,0.8704,0.8426,0.09495,0.84065,0.8441,0.86175
16,15,0.1831,0.04435,0.2692,0.00095,0.26235,0.2629,0.38615
16,16,0.8959,0.80975,0.9239,0.0736,0.91945,0.9201,0.93975
16,17,0.67325,0.6616,0.7214,0.03135,0.717,0.71785,0.64545
16,18,0.87325,0.87575,0.74735,0.2874,0.74325,0.74755,0.83045
16,19,0.6325,0.4654,0.2002,0.0075,0.19755,0.19025,0.4844
16,20,0.31005,0.18105,0.28025,0,0.28005,0.2847,0.20075
16,21,0.8721,0.65035,0.7959,0.08575,0.80015,0.79915,0.8007
16,22,0.2394,0.1111,0.09145,8e-04,0.0931,0.0956,0.36565
16,23,0.76105,0.61655,0.92795,0.0156,0.9322,0.93185,0.72245
16,24,0.73135,0.4739,0.64945,0.1071,0.63655,0.64245,0.70995
16,25,0.08215,0.0237,0.0682,0,0.0709,0.0683,0.08205
16,26,0.8949,0.66415,0.8013,0.002,0.79935,0.8021,0.833
16,27,0.38775,0.23915,0.464,0.00995,0.463,0.46045,0.31565
16,28,0.8722,0.72925,0.9548,0.04335,0.9551,0.95565,0.71735
16,29,0.9945,0.9185,0.93635,0.3947,0.93755,0.9364,0.97805
16,30,0.05685,0.00555,0.0194,0,0.02,0.0213,0.0503
16,31,0.9594,0.9118,0.91885,0.16885,0.92005,0.92265,0.9549
16,32,0.8283,0.38205,0.38165,0.0112,0.38225,0.3843,0.4181
16,33,0.9621,0.73745,0.97505,0.16445,0.97335,0.9752,0.9403
16,34,0.9783,0.96675,0.98715,0.39145,0.9866,0.9868,0.9949
16,35,0.4912,0.0905,0.25465,6e-04,0.2496,0.2536,0.3223
16,36,0.92675,0.57655,0.749,0.03635,0.7436,0.7452,0.6325
16,37,0.786,0.4256,0.74555,0.00295,0.7455,0.73975,0.71575
16,38,0.66115,0.5186,0.43355,0.00135,0.43035,0.42975,0.411
16,39,0.27555,0.1772,0.30375,0.0063,0.30315,0.30485,0.38675
16,40,0.20055,0.21925,0.2306,0.00025,0.2303,0.2299,0.08535
16,41,0.99325,0.92645,0.98585,0.4518,0.9863,0.986,0.9925
16,42,0.5995,0.4559,0.5592,0.00165,0.5638,0.56245,0.5403
16,43,0.28095,0.34375,0.3123,0.00055,0.3073,0.3073,0.6156
16,44,0.59305,0.1682,0.56995,0.00115,0.5688,0.56085,0.59025
16,45,0.5275,0.2564,0.2904,0.00045,0.2924,0.2958,0.25855
16,46,0.95015,0.8331,0.92495,0.638,0.92455,0.92345,0.96295
16,47,0.4751,0.5069,0.64305,0.00285,0.64525,0.64535,0.49395
16,48,0.8006,0.76355,0.76695,0.0249,0.7665,0.77025,0.73795
16,49,0.84045,0.7678,0.7756,0.04075,0.7831,0.77435,0.75175
16,50,0.04555,0.0366,0.00735,0.01215,0.008,0.008,0.173
16,51,0.09405,0.12425,0.2853,0.0027,0.28345,0.28375,0.1307
16,52,0.9545,0.6588,0.8656,0.26975,0.86345,0.86915,0.89585
16,53,0.9597,0.6818,0.8984,0.24615,0.8941,0.9017,0.96
16,54,0.8006,0.40605,0.6134,0.0157,0.6122,0.60735,0.6858
16,55,0.81645,0.86965,0.8727,0.13785,0.8707,0.8744,0.9361
16,56,0.74975,0.2982,0.51385,0.00095,0.51665,0.5208,0.60115
16,57,0.8704,0.84705,0.85595,0.01265,0.85605,0.84915,0.8518
16,58,0.99335,0.9825,0.97425,0.4804,0.97325,0.97485,0.9771
16,59,0.48625,0.4942,0.535,0.03385,0.5348,0.5445,0.5596
16,60,0.9724,0.977,0.96455,0.3658,0.9645,0.963,0.98505
16,61,0.8653,0.95305,0.91575,0.6529,0.91475,0.91555,0.9924
16,62,0.7079,0.34255,0.456,2e-04,0.45365,0.45795,0.6451
16,63,0.9901,0.9375,0.97175,0.4106,0.9713,0.9701,0.9678
16,64,0.48105,0.3889,0.39875,0.00075,0.4006,0.40615,0.2832
16,65,0.50425,0.28415,0.3652,0.0013,0.36175,0.3648,0.5053
16,66,0.7209,0.1864,0.69935,0.00725,0.69745,0.70015,0.59845
16,67,0.1435,0.035,0.21315,0.00435,0.2087,0.2143,0.2527
16,68,0.9185,0.7977,0.88995,0.23165,0.8947,0.8951,0.73295
16,69,0.44735,0.1136,0.3316,0,0.33115,0.3285,0.13755
16,70,0.6269,0.2305,0.27425,0.0014,0.27625,0.27725,0.38215
16,71,0.80595,0.4516,0.83905,0.076,0.8348,0.837,0.8213
16,72,0.75395,0.81035,0.53485,0,0.5345,0.53035,0.4503
16,73,0.65735,0.3607,0.6175,0.017,0.6221,0.625,0.4919
16,74,0.15745,0.02725,0.12155,0,0.1194,0.121,0.10965
16,75,0.8926,0.86915,0.97,0.3412,0.9696,0.97025,0.9714
16,76,0.3652,0.19755,0.1679,0.00475,0.16495,0.16335,0.3218
16,77,0.34825,0.15555,0.42825,0.0098,0.43735,0.43335,0.34815
16,78,0.7656,0.5753,0.8924,0.04225,0.88975,0.89275,0.7536
16,79,0.43765,0.6063,0.4607,0.02545,0.47175,0.46895,0.65405
16,80,0.75805,0.9028,0.89125,0.00975,0.8919,0.8955,0.8661
16,81,0.5484,0.56105,0.83525,0.02105,0.82785,0.8318,0.5595
16,82,0.14725,0.0126,0.1755,0.00515,0.1742,0.1736,0.1036
16,83,0.9701,0.96445,0.91355,0.0158,0.9121,0.91345,0.86015
16,84,0.319,0.0733,0.1301,0.00105,0.1352,0.13305,0.30895
16,85,0.93725,0.82345,0.87425,0.05045,0.8781,0.8828,0.91165
16,86,0.0417,0.0681,0.00725,0,0.0078,0.00735,0.11575
16,87,0.94515,0.42895,0.8972,0.0115,0.9018,0.8974,0.73015
16,88,0.1254,0.10835,0.21685,0,0.20935,0.20945,0.12295
16,89,0.27015,0.09795,0.24205,5e-05,0.2415,0.2446,0.2513
16,90,0.9855,0.9169,0.9312,0.4622,0.93925,0.9369,0.9437
16,91,0.74975,0.30815,0.50505,0.1197,0.50325,0.49845,0.6119
16,92,0.65965,0.41815,0.5412,0.01915,0.55085,0.54315,0.47265
16,93,0.70625,0.6154,0.77475,0.0171,0.77955,0.777,0.77935
16,94,0.28185,0.0281,0.0852,0,0.08665,0.08185,0.13765
16,95,0.17965,0.15015,0.2344,0.00065,0.23395,0.23455,0.3587
16,96,0.29355,0.16375,0.3986,0.0014,0.39715,0.39915,0.415
16,97,0.4803,0.3268,0.29825,0,0.2933,0.3021,0.50515
16,98,0.98965,0.8636,0.9684,0.03255,0.9675,0.96635,0.9575
16,99,0.91555,0.8332,0.84745,0.05385,0.85165,0.8477,0.89825
16,100,0.278,0.24085,0.2155,0,0.22695,0.224,0.24955
18,1,0.89415,0.70155,0.8801,0.00335,0.8772,0.878,0.8493
18,2,0.97815,0.6326,0.9058,0.1933,0.9016,0.9054,0.89335
18,3,0.42355,0.10345,0.22985,0.00325,0.22795,0.22845,0.26345
18,4,0.6845,0.39545,0.6111,5e-05,0.6111,0.614,0.52005
18,5,0.06335,0.11145,0.03685,0.00015,0.0354,0.0349,0.1677
18,6,0.9388,0.59895,0.7807,0.0097,0.78165,0.7812,0.78005
18,7,0.5763,0.55225,0.4972,0.0101,0.4859,0.4955,0.58565
18,8,0.67675,0.55295,0.78605,0.01205,0.78685,0.78455,0.8161
18,9,0.95785,0.9751,0.8683,0.46465,0.87035,0.8666,0.9452
18,10,0.3039,0.19535,0.30975,0,0.31285,0.3177,0.18115
18,11,0.03795,0.00235,0.0119,1e-04,0.0132,0.0127,0.12805
18,12,0.6699,0.24525,0.4109,0.01255,0.4071,0.4143,0.55335
18,13,0.642,0.356,0.55665,0,0.55715,0.55945,0.47675
18,14,0.8954,0.60205,0.9381,0.0257,0.93755,0.93855,0.685
18,15,0.05655,0.00925,0.0157,0,0.0155,0.0158,0.04605
18,16,0.7947,0.34345,0.33445,0.0011,0.3401,0.337,0.35705
18,17,0.97525,0.96505,0.98895,0.17005,0.98805,0.98945,0.9966
18,18,0.9712,0.688,0.8577,0.0162,0.86075,0.8638,0.72075
18,19,0.62185,0.4423,0.36115,0.00055,0.35415,0.3551,0.35715
18,20,0.16775,0.1639,0.17185,5e-05,0.1682,0.1697,0.08715
18,21,0.7294,0.48265,0.66765,0.00205,0.67235,0.67165,0.6343
18,22,0.67155,0.1969,0.63495,0.00325,0.63135,0.6362,0.72145
18,23,0.976,0.90815,0.9636,0.53965,0.96425,0.9603,0.98305
18,24,0.7816,0.7706,0.67095,0.00695,0.66245,0.66875,0.6745
18,25,0.0613,0.053,0.013,0.0246,0.01395,0.015,0.2658
18,26,0.9555,0.66925,0.8388,0.19235,0.84395,0.84775,0.9281
18,27,0.8211,0.41275,0.66555,0.01165,0.662,0.6537,0.68545
18,28,0.66175,0.11445,0.3475,1e-04,0.34825,0.35205,0.41905
18,29,0.98765,0.9708,0.93635,0.4807,0.9377,0.93695,0.9633
18,30,0.963,0.91795,0.94265,0.1738,0.94085,0.94085,0.967
18,31,0.7992,0.37005,0.5062,0.00015,0.51385,0.5078,0.73895
18,32,0.1252,0.08815,0.17225,0,0.17685,0.1762,0.1045
18,33,0.4812,0.0605,0.554,1e-04,0.55645,0.55325,0.3615
18,34,0.6926,0.55795,0.66165,0.12245,0.65965,0.6665,0.5424
18,35,0.54465,0.1408,0.3125,3e-04,0.31435,0.3211,0.19255
18,36,0.74125,0.8785,0.5269,2e-04,0.52105,0.5315,0.52365
18,37,0.1294,0.0267,0.1,0,0.1009,0.0987,0.06735
18,38,0.4851,0.29935,0.19645,0.00425,0.196,0.19215,0.38955
18,39,0.49605,0.48075,0.7798,0.0024,0.7748,0.779,0.5841
18,40,0.8102,0.93375,0.91365,0.00485,0.91365,0.9132,0.88345
18,41,0.10815,0.0103,0.1704,0.0027,0.17305,0.16915,0.08155
18,42,0.32715,0.0683,0.18225,0.0021,0.18395,0.1838,0.32215
18,43,0.0454,0.06155,0.0098,0,0.0099,0.00925,0.14205
18,44,0.1403,0.1366,0.24015,0,0.23845,0.23745,0.23585
18,45,0.9914,0.93725,0.9649,0.523,0.9652,0.96545,0.96345
18,46,0.7547,0.49875,0.5945,0.02705,0.6035,0.60635,0.58205
18,47,0.1921,0.02445,0.0398,0,0.03555,0.0371,0.07575
18,48,0.25525,0.18975,0.49995,0.00115,0.4994,0.49815,0.459
18,49,0.99495,0.91945,0.9745,0.02375,0.97365,0.974,0.97355
18,50,0.24745,0.20115,0.22215,0,0.2288,0.22435,0.1982
18,51,0.9987,0.99255,0.9899,0.7369,0.9906,0.99085,0.98735
18,52,0.97065,0.8649,0.9775,0.16505,0.9736,0.9753,0.9238
18,53,0.6154,0.4294,0.1565,3e-04,0.15305,0.16185,0.47025
18,54,0.9957,0.89605,0.84455,0.0544,0.8456,0.84365,0.99245
18,55,0.96125,0.761,0.91055,0.1981,0.9076,0.90775,0.98265
18,56,0.4404,0.2192,0.5054,0.0011,0.50235,0.5061,0.52805
18,57,0.25295,0.0401,0.0797,0,0.07725,0.075,0.20575
18,58,0.6177,0.6249,0.8825,0.07055,0.88225,0.88345,0.5138
18,59,0.953,0.96005,0.95525,0.1834,0.96125,0.9595,0.89015
18,60,0.931,0.8653,0.9664,0.2859,0.9645,0.9662,0.94365
18,61,0.29505,0.2868,0.4082,0.0043,0.41575,0.4115,0.54245
18,62,0.41245,0.0924,0.1758,0,0.1725,0.175,0.29485
18,63,0.75285,0.6098,0.82405,0.02155,0.8249,0.8226,0.4415
18,64,0.93975,0.8942,0.96895,0.35485,0.96745,0.96615,0.99795
18,65,0.7883,0.48315,0.4886,0,0.496,0.4978,0.60315
18,66,0.339,0.371,0.2501,0.00015,0.247,0.25425,0.5131
18,67,0.71495,0.5749,0.7568,0.0021,0.7613,0.76245,0.8623
18,68,0.58805,0.0678,0.56025,0.00785,0.5595,0.5612,0.43905
18,69,0.94925,0.801,0.8341,0.0614,0.83545,0.8292,0.88745
18,70,0.85195,0.3536,0.94385,0.0407,0.94655,0.9475,0.90595
18,71,0.8354,0.67285,0.64465,0.01885,0.64215,0.64585,0.8129
18,72,0.8101,0.4704,0.425,0.0029,0.42095,0.417,0.5558
18,73,0.2863,0.1004,0.1668,0.00165,0.1602,0.1641,0.1989
18,74,0.22545,0.0177,0.0307,0,0.02865,0.03175,0.1961
18,75,0.59285,0.2788,0.6397,0.1189,0.64075,0.64085,0.7535
18,76,0.5874,0.3246,0.404,3e-04,0.39855,0.4048,0.45435
18,77,0.8166,0.67445,0.34195,0.03035,0.33525,0.343,0.74295
18,78,0.19905,0.2776,0.38025,0.00015,0.38205,0.37595,0.17455
18,79,0.9054,0.5986,0.834,0.01095,0.83355,0.8334,0.8788
18,80,0.81405,0.7874,0.88,0.26615,0.8789,0.8814,0.8791
18,81,0.6039,0.56105,0.80595,0.013,0.8109,0.8138,0.92035
18,82,0.6348,0.60135,0.53605,0.0297,0.54475,0.5361,0.81685
18,83,0.90815,0.82055,0.76725,0.01485,0.76765,0.7624,0.88275
18,84,0.55485,0.2629,0.31435,1e-04,0.31105,0.3144,0.4362
18,85,0.8638,0.668,0.86895,0.0011,0.8742,0.87165,0.8412
18,86,0.79625,0.674,0.70605,0.0155,0.7089,0.70655,0.86375
18,87,0.90555,0.69335,0.92175,0.11495,0.92005,0.91925,0.85235
18,88,0.8565,0.8134,0.73175,0.00355,0.7332,0.72315,0.83725
18,89,0.49785,0.55625,0.63065,0.00215,0.63265,0.64075,0.78555
18,90,0.96145,0.85785,0.7774,0.14645,0.78035,0.77655,0.87695
18,91,0.77705,0.62325,0.62405,0.01125,0.61935,0.62165,0.59805
18,92,0.75735,0.6543,0.86535,0.001,0.86425,0.86625,0.67835
18,93,0.40495,0.0447,0.16085,5e-05,0.1657,0.16665,0.2372
18,94,0.33995,0.0603,0.0993,0,0.09805,0.09755,0.09955
18,95,0.2832,0.13895,0.4466,0.0071,0.4448,0.45215,0.4265
18,96,0.9321,0.88375,0.9529,0.071,0.95505,0.95725,0.8872
18,97,0.58735,0.2115,0.77,0.0154,0.7708,0.7695,0.8397
18,98,0.72185,0.4079,0.8882,0.1644,0.88355,0.88485,0.48995
18,99,0.93915,0.8571,0.8521,0.17965,0.85345,0.8518,0.9809
18,100,0.44775,0.1591,0.42855,1e-04,0.43135,0.42385,0.52295
20,1,0.7397,0.84915,0.82375,0.00055,0.8245,0.8223,0.81805
20,2,0.5918,0.1574,0.32085,0.008,0.3195,0.32465,0.3879
20,3,0.98445,0.8109,0.9867,0.11445,0.9873,0.98565,0.9769
20,4,0.95605,0.5908,0.8417,0.01345,0.8461,0.8416,0.8442
20,5,0.3855,0.12425,0.38415,0.0029,0.3687,0.3739,0.6015
20,6,0.9867,0.9933,0.92845,0.6033,0.9297,0.93075,0.9792
20,7,0.69305,0.3323,0.40215,0.04095,0.41045,0.4055,0.6192
20,8,0.85395,0.45625,0.6317,0.0215,0.6268,0.6279,0.77025
20,9,0.21885,0.0671,0.26765,1e-04,0.2679,0.2659,0.12245
20,10,0.1442,0.03245,0.0378,0,0.03815,0.0381,0.1305
20,11,0.9844,0.8455,0.98955,0.0268,0.99005,0.9894,0.9806
20,12,0.9093,0.4839,0.7129,0.00385,0.71835,0.7197,0.5786
20,13,0.19835,0.1678,0.1685,0.00235,0.1647,0.16335,0.4048
20,14,0.71725,0.43385,0.67135,0.0024,0.66985,0.6702,0.58385
20,15,0.5589,0.2644,0.30375,0.00015,0.3009,0.2982,0.25345
20,16,0.59265,0.6537,0.4194,0.00225,0.41925,0.42065,0.45185
20,17,0.19415,0.2712,0.45595,0.0045,0.45515,0.4517,0.3212
20,18,0.75225,0.4613,0.6658,0.00175,0.6631,0.6602,0.61685
20,19,0.70635,0.8194,0.67875,5e-05,0.67055,0.67445,0.63575
20,20,0.9626,0.90605,0.93775,0.1444,0.9374,0.93465,0.9606
20,21,0.99485,0.9528,0.9766,0.2865,0.9769,0.97785,0.97
20,22,0.31135,0.0089,0.27425,0,0.27265,0.27915,0.1324
20,23,0.53855,0.0963,0.32685,0,0.32415,0.3266,0.1485
20,24,0.8036,0.88795,0.5286,1e-04,0.52805,0.5358,0.5662
20,25,0.62565,0.39295,0.76795,0.09265,0.7693,0.7666,0.8099
20,26,0.48375,0.37,0.74355,0.00045,0.74585,0.75065,0.5804
20,27,0.3129,0.28285,0.70365,7e-04,0.69895,0.69775,0.3634
20,28,0.3277,0.0741,0.20225,0.00315,0.20215,0.20625,0.34655
20,29,0.9766,0.55425,0.9445,0.00595,0.9476,0.9463,0.8274
20,30,0.993,0.9359,0.9798,0.54705,0.98315,0.97975,0.9688
20,31,0.8227,0.715,0.87385,0.0318,0.87915,0.87665,0.88675
