16,1,0.999,0.9964,0.160179786729247,-0.0453209820601628,1.33325523545695,0.977941988615366,1.02599531308832,2.36094291965263e-09,0.00273107463664045
32,1,0.6036,0.7636,0.3313956148138,0.0991379013510436,1.11774323820002,1.0575599703959,1.09748168083909,0.30321914027372,0.000508495044064487
64,1,0,0,0.0163546998096453,0.00745136350153275,0.715810699035497,0.703152027364089,0.730978597009473,0.358827154255272,5.39058942430864e-05
128,1,0,0,-0.20127294185193,-0.111717596223559,0.940125452462187,0.933595456422474,1.06299114089054,8.01172363129846e-05,2.03841860429157e-15
256,1,0,0,-0.253597873100064,-0.209279718579341,1.01719283117724,1.05395475752261,1.17050843323703,4.11322901761428e-07,1.06171828538935e-10
16,2,0.9976,0.9972,1.3240194626563,-0.164722072298317,1.48788087246126,1.15113796734751,1.10241148998048,8.31814581338499e-20,0.00164865745740695
32,2,0.872,0.556,-0.443564596082885,-0.329004451334427,0.979556760583035,0.933072590672322,1.06636938620478,0.0255936498749524,1.01450938540726e-12
64,2,3e-04,7e-04,0.101319818490484,0.0500484012373786,0.916353406773048,0.922779111002898,0.980067321796459,1.84717643579908e-06,1.27942631816132e-06
128,2,0,0,-0.147033796705257,-0.090324339241539,0.684291747504586,0.73058934317973,0.84463573715583,2.00007661789107e-09,1.87816051000288e-25
256,2,0,0,-0.111276227344342,-0.0916237698023805,0.798972454838639,0.822045736908285,0.905621128559987,1.4545353695768e-06,7.57945565594958e-14
16,3,0.9597,0.9846,0.616467416136737,0.0595591455981102,1.19872625619144,0.90556390697307,0.732688269638985,4.73727296881926e-34,7.56982497440426e-23
32,3,0.9728,0.6214,0.246452328806816,0.0156606062173561,0.909456213787506,0.929293780224611,0.972811805763471,0.00715640352223045,0.00185345876733627
64,3,0,0,-0.148848636181953,-0.185110684719897,0.730621930817241,0.790171799621048,0.950007475024612,4.88928998659682e-14,1.80964354188433e-24
128,3,0,0,-0.170999149585633,-0.108069207256053,0.687586032085148,0.773453552427558,0.888524580948986,9.78513478990087e-13,1.66923789649022e-20
256,3,0,0,-0.351178639414403,-0.176595151433582,1.09804580514802,1.03261392158318,1.14995331825357,0.196738264796499,1.04394678786881e-16
16,4,0.995,0.337,-0.102589055025164,-0.277701060749018,1.06764681665941,0.926957595630853,1.060187833719,0.88160986802112,1.08323972780808e-12
32,4,0.0284,0.0015,-0.450067737980867,-0.0990628807648452,0.838884291595944,0.839190042376244,0.880140073677335,0.276554633276774,0.00395820935124317
64,4,0.028,0.0177,-0.241553531716579,-0.112507007780595,0.740809818250147,0.783882981871351,0.890021319142776,7.19045193692733e-06,1.70363276301456e-23
128,4,0,0,0.0171942637573398,-0.0058448008995482,0.77809847852825,0.795416438631591,0.805733773568064,0.0474944143572301,0.252515143640677
256,4,0,0,-0.0927876121930562,-0.0603656625653833,0.728008157319119,0.741642450512354,0.81188377812073,1.28486136813187e-05,1.00792052929712e-08
16,5,0.9814,0.924,0.75054611487574,-0.227013273876345,1.02604702797075,1.01536845367,1.15237831399477,0.000389538614663113,7.68578940748351e-14
32,5,0.6571,0.9086,0.204328154766169,0.0453479901699246,0.984826634544381,0.980374388600128,0.967263452768774,0.298818519257945,0.291368334433253
64,5,0,0,-0.157735784989082,-0.177312033144962,1.12297161908544,1.10377115096552,1.22371197099507,0.00713611966780103,6.05181874477562e-14
128,5,0,0,0.04337752805455,-0.00601667024932584,0.765502555659684,0.794292973651727,0.847955869014386,6.28944035710796e-09,1.66363565391289e-11
256,5,0,0,-0.128644768925541,-0.112978959466359,1.00966391862036,1.039080017655,1.15085272170339,9.4907029688286e-09,3.026569038178e-18
16,6,0.9991,0.958,0.0709592844945672,-0.00690520787320215,1.2751458901584,0.918471821204017,0.966963690113017,7.18098004210262e-14,2.53442936236764e-05
32,6,0.8572,0.5184,-0.499241476880898,-0.296450486752581,0.816147151585365,0.805009515712242,0.886604394772044,0.0430497935665634,4.74874267512529e-08
64,6,0,0,0.00328862111772654,-0.0642275359455877,0.956252678118222,0.868479635293365,0.886561957021174,0.00708797404320902,0.112177652734674
128,6,0,0,-0.0636443261723577,-0.0647199220789179,0.703365994392321,0.697742527518243,0.763547787592695,0.00419863240380689,7.9693811784248e-09
256,6,0,0,-0.0304891231594168,-0.0361493484295407,0.868118381701673,0.870776519599743,0.939408458521247,1.63913561381535e-05,1.9010168011933e-08
16,7,0.9897,0.9815,0.0242710601855717,-0.0200585659626712,1.49309036172452,1.27303037173329,1.10492237831561,5.55115376469201e-25,3.34721610687875e-12
32,7,0.2038,0.7865,0.313631279140272,0.045493079983115,0.885049972674605,0.913472837339792,0.933219437654869,0.00100064574108286,0.0473358746280344
64,7,8e-04,0,0.00289351391137382,-0.056997135367325,0.931735666087347,0.930498660990899,0.997995800548236,0.0226539894761091,6.21703371278871e-06
128,7,0,0,-0.168227166747859,-0.121841151333969,0.734778333644394,0.841314352871637,0.944779601401689,1.63913945630188e-15,4.45315311236426e-14
256,7,0,0,-0.0823026370920886,-0.0203488321009151,0.968231918392894,0.996377750316702,1.04420194946798,5.62252424913661e-05,1.80174277411625e-10
16,8,0.8347,0.403,-0.314861977153001,0.129031633258153,1.10300759943078,0.834677854045515,0.879249990186852,3.18432502442275e-05,3.7837694875378e-05
32,8,0.8927,0.869,-0.0281671143289562,0.0138671979335077,0.828488501330186,0.819605248030873,0.817957434128809,0.506012131116833,0.78182949253459
64,8,6e-04,0.0014,-0.101752061599309,-0.0638710319702483,0.728632246246728,0.703803541906605,0.770160144202453,0.0913075001553276,1.04590367725486e-08
128,8,0,0,-0.111755797911415,-0.0801928759277027,0.703152778877731,0.711545977589055,0.773327421631808,0.000270551256907851,2.20397193659839e-09
256,8,0,0,-0.000687454388874409,-0.00651500868032229,0.765042209733431,0.768390168927825,0.817214477376415,3.22099277039571e-05,1.84427376903365e-06
16,9,0.8044,0.3597,0.43739191434951,-0.157817417778021,0.925575296429543,1.01455229451244,0.950101483040621,0.285013283321185,0.000306940578832659
32,9,0.1644,0.1739,0.210823368554468,0.106612751365224,0.955171248360815,0.890643820430932,0.908178680162484,0.0194552903528761,0.05409401151349
64,9,0,0,-0.0203263448617754,-0.0750623882859118,1.08024062644973,1.01799201735691,1.05808171959645,0.293835055691336,0.00058465731041309
128,9,0,0,-0.110876956298939,-0.0408136780045913,0.712745502003698,0.780654892982707,0.883434095772231,1.72965658864498e-13,1.42502715719738e-26
256,9,0,0,-0.0811062144695026,-0.0776090021284283,0.94962479440853,0.948700916178719,1.0087992334707,0.000852247055233,4.28887724950416e-06
16,10,0.986,0.9998,0.646387337576789,0.130184227964702,1.54581658798364,1.11486038520895,0.974109748077745,1.61328757194482e-45,3.01208892418513e-24
32,10,0.1997,0.0505,0.0836157338695639,-0.0113841137399907,1.0410198788506,0.970596717544728,0.857093514860068,2.30751410868785e-29,2.79829053659289e-22
64,10,8e-04,0.0036,0.0103895424987489,0.019228217377631,0.902306639926794,0.889350523270866,0.941221957801442,0.0492269434230936,2.83140470725289e-09
128,10,0,0,0.00408288495454068,-0.0254432748891767,0.774534110033852,0.768905017574148,0.815702762963588,0.00592897753246781,2.33059459133634e-05
256,10,0,0,-0.254957878890717,-0.152719323908066,0.897763335329592,0.947232447317186,1.06914523729423,2.83320197224219e-08,2.5902914871107e-25
16,11,0.7945,0.977,1.33775453448903,0.692566046000401,1.01800392937612,1.08168432592908,1.06819062574258,0.085506155959333,0.094961535759782
32,11,0.1314,0.3577,-0.288425194822667,-0.132822933247716,0.817157055764101,0.755278353960266,0.796167506111437,0.449663111855427,0.000899165624340378
64,11,1e-04,2e-04,0.0581697029353513,-0.0285512474397593,0.989224921811192,0.991805732724319,1.04454724639063,0.00164846732012351,1.20469753834831e-06
128,11,0,0,-0.0762338193511213,-0.0867447024892738,0.888779180869428,0.898725434992373,0.973171530605027,4.63488694981177e-05,2.0720616793451e-08
256,11,0,0,-0.0887547846430827,-0.0789164818114748,0.863170718276333,0.87469540974855,0.944039889229238,0.000279578601730325,1.15304392535367e-06
16,12,0.9985,0.9162,0.337066357340956,0.0223030800202335,0.86980039939561,0.808470852079699,0.891768438021975,0.585972561574155,2.51214564591042e-08
32,12,0.7854,0.0752,-0.00329448872313143,-0.0540762929728418,0.783203556262053,0.747895085568912,0.775584081499891,0.753130771418653,0.0184143303922516
