16,1,0.9955,0.9992,0.9517,0.9792,0.9921,0.9921,0.9918,0.9808,0.646476683701048,-0.130622924668962,0.00909016876450075,0.216495468823955,-0.246396179376156,-0.246396179376156,109.059088707392,-0.209183423655812,1.33319768055405,0.989047690826396,0.979374334072203,1.00772586413365,0.977941988615366,0.977941988615366,701.843219549925,0.977941988629924,1.02599531308832,2.36353599235603e-09,0.00113298283124289,0.000953145229440637,0.0294110388721896,0.00273107463664045,0.00273107463664045,0,0.00273107465800773
"32","1","0.9095","1","No need to compare!","0.9058","0.9058","0.9058","1","0.586","-0.0687281573416587","0.142720083417634","0.0404877858837682","-0.0990060420195563","0.0172147370612361","0.0172147370612361","1032333701486.18","-0.0668753571919889","1.11846894332908","1.18563095905213","1.09748168083909","1.03996129185021","1.03996129185021","1.03996129185021","2923490148950.27","1.05755916175097","1.09748168083909","0.289845640622043","2.50733580287573e-12",NA,"0.000755654489669542","0.000755654489669542","0.000755654489669542","7.68271357524872e-93","0.000508380070369897"
"64","1","0","1","No need to compare!","0","0","0","1","0","-0.0471202981024644","-0.0180301870172453","0.00589411953756125","0.00148025281770758","0.00148025281770758","0.00148025281770758","1826508046432.82","0.00288240680629037","0.715840391323461","0.784104091678401","0.730978597009473","0.69075524716832","0.69075524716832","0.69075524716832","3904660745117.75","0.703150330176589","0.730978597009473","0.360198589272096","1.85669104923277e-08",NA,"1.1035206299802e-07","1.1035206299802e-07","1.1035206299802e-07","6.48221211450849e-97","5.38296175325104e-05"
128,1,0,0,0,0,0,0,1,0,-0.377857497919362,-0.0893843304731949,-0.074755077609737,-0.0893843304731949,-0.1962229927637,-0.1962229927637,1433751511157.31,-0.354410269487999,0.940144891772328,1.0302287665997,0.988806452180693,1.0302287665997,0.931834499892798,0.931834499892798,1791990457297.38,0.92519738934719,1.06299114089054,8.03385956539597e-05,0.000317124683417233,3.12361270848353e-12,0.000317124683417233,2.25133407618796e-12,2.25133407618796e-12,1.31631979449027e-98,3.46212867712512e-08
256,1,0,0,0,0,0,0,1,0,-0.211129023127906,-0.0890247190842932,-0.132065192081252,-0.121950697731896,-0.219272410553397,-0.219272410553397,12950583360679.4,-0.243571246424455,1.01720842496609,1.17003643478628,1.12249691553131,1.17003643478628,1.05395475752261,1.05395475752261,17980864881778,1.01483316526526,1.17050843323703,4.14225912304627e-07,0.971130329046367,0.000277996467829852,0.971130329046367,1.06171828538934e-10,1.06171828538934e-10,1.28248920252557e-87,2.50084491444569e-08
16,2,0.9995,0.9981,0.9812,0.9284,0.9997,0.9997,0.9918,0.9962,1.06628655875112,0.21094317597015,0.201047816362031,0.210777357979152,-0.00955649064318354,-0.00955649064318354,5171957721.36467,0.0233155287715434,1.48785972129233,1.19276428353499,1.26415781678198,1.0987478041393,1.17037851042,1.17037851042,99428954123.7526,1.15113355733346,1.10241148998048,9.03001027092009e-20,7.20918758707843e-13,2.00837430901041e-19,0.642244691593521,5.94408202379057e-05,5.94408202379057e-05,1.03956989731068e-94,0.00164988877675351
32,2,0.9853,0.2712,0.0533,0.0533,0.5132,0.5132,1,0.8165,0.110579620667474,-0.0130043796804552,0.0239282190303937,0.0239282190303937,-0.02286009431921,-0.02286009431921,12696450984962.5,-0.0191940910786961,0.979384639597078,1.0272397685928,1.01615447577425,1.01615447577425,0.933072590672322,0.933072590672322,359217683406.431,0.932189931880813,1.06636938620478,0.0252881273515213,2.06687934123279e-05,3.94412819046861e-05,3.94412819046861e-05,1.01450938540715e-12,1.01450938540715e-12,5.96793298325566e-292,1.57661328706583e-05
64,2,1e-04,0.0019,0,0.0019,0,0,1,0,0.0416818592181528,-0.0154849156433986,-0.0311261659341426,0.0479642703783945,-0.0311261659341426,-0.0311261659341426,10585965498368.9,0.035934492357342,0.916400145344955,0.978126275423711,0.926293167487898,0.978126275423711,0.926293167487898,0.926293167487898,1796193508014.07,0.922778438066048,0.980067321796459,1.97629787648438e-06,0.843314584219605,2.57024487369255e-06,0.843314584219605,2.57024487369255e-06,2.57024487369255e-06,1.42775042164044e-87,1.27831566174276e-06
128,2,0,0,0,0,0,0,1,0,-0.262974392686332,0.0569323672352373,-0.0234164010804365,-0.123425483735555,-0.0389792071477273,-0.0389792071477273,801323880431.409,-0.166522260423369,0.701395334785337,0.81658400549589,0.81658400549589,0.81658400549589,0.718394524954741,0.718394524954741,2709426770381.19,0.675971158607152,0.84463573715583,1.54517348018059e-07,0.0015352869765128,0.0015352869765128,0.0015352869765128,2.14173968124577e-20,2.14173968124577e-20,4.32142602592251e-94,1.91448522992917e-12
256,2,0,1,0,0,0,0,1,0,-0.0706303448964674,0.0145522902274532,0.0129826044166206,-0.0200178809279244,-0.00726068298564531,-0.00726068298564531,9452122199257.17,-0.0795367548150884,0.798981951624343,0.950673364316104,0.923882025630501,0.834421717206778,0.873973475625941,0.873973475625941,14119427565837.5,0.795642839719769,0.905621128559987,1.4686051614284e-06,4.46201366940793e-05,0.11347452731694,1.32595244405805e-06,0.0482034131322655,0.0482034131322655,3.26966718428351e-98,1.34903526459637e-08
16,3,0.9265,0.9876,0.9227,0.9876,0.926,0.926,0.9918,0.9218,2.33483200931085,0.141697779589497,0.174398563806494,0.210345790820313,0.462471679020544,0.462471679020544,311.03692825016,0.511103618852395,1.20142941600148,0.770923210689785,0.812087400500841,0.770923210689785,0.90556390697307,0.90556390697307,2890.74416054857,0.905563907067166,0.732688269638985,3.20419663293165e-34,2.20302846383851e-06,1.04371967104502e-13,2.20302846383851e-06,7.56982497440322e-23,7.56982497440322e-23,0,7.56982491841094e-23
32,3,0.9594,0.2719,0.6256,0.8258,0.9849,0.9849,1,0.6997,-0.145678008091356,-0.0209122800603949,-0.0208510498482898,0.0157995622748884,-0.215482029273516,-0.215482029273516,550824564335.123,-0.141811940519249,0.910409640005707,0.968244121285682,1.01002986750342,0.991318204015269,0.93722645956131,0.93722645956131,516831591267.528,0.929293428504886,0.972811805763471,0.00841175950169639,0.638989931439736,0.00523861596759441,0.257466499548411,0.0296544392032139,0.0296544392032139,2.45324993275034e-99,0.00185303957062518
