1,16,1,0.755288193027468,0.437504622739582,0.444872930430019,0.9994,0.9983,0.9486
1,32,1,0.56280238677286,0.391135288846285,0.400075736987672,1,0.6744,0.2099
1,64,1,0.376467935172342,0.375578809022813,0.398678179623348,3e-04,0.1406,0
1,96,1,0.330825877304687,0.374045014759051,0.398678179623348,0,0.0166,0
1,128,1,0.343812430043469,0.378845981794942,0.398678179623348,0,0,0
1,16,2,0.57801903994927,0.442172137418265,0.439036791230098,0.9992,0.5852,0.558
1,32,2,0.443656095364809,0.442178652488048,0.398678179623348,0.964,0.6981,0
1,48,2,0.367329951618988,0.386817938938759,0.401060504555019,0.9817,0.8968,0
1,96,2,0.401794310210029,0.391307357758272,0.393187142442065,0.1169,0,0
1,112,2,0.361935192432571,0.389445033823383,0.398678179623348,0,0,0
1,128,2,0.347197572425238,0.386016876653923,0.398678179623348,0,0,0
1,16,3,0.81967326338243,0.456176276542291,0.401060504555019,0.9998,0.9925,0.04
1,32,3,0.483934710715143,0.385027820192478,0.398948592567255,0.9939,0.064,0
1,48,3,0.483261260087989,0.424324976808351,0.393187142442065,0.0076,0,0
1,64,3,0.3806794864026,0.387300553642524,0.393187142442065,0.701,2e-04,0
1,80,3,0.336376400095888,0.373628838741124,0.396178657270507,0.0128,0.1921,0
1,96,3,0.379858695729939,0.391411907943594,0.398678179623348,0.0186,0,0
1,112,3,0.348609912171101,0.379288400944509,0.398678179623348,0,0.0037,0
1,16,4,3.07559928711998,0.453668992479141,0.426118350273607,0.9575,0.9789,7e-04
1,32,4,0.457242887237528,0.372731840967032,0.393187142442065,1,0.6257,0.7141
1,48,4,0.431011091269861,0.400219927341631,0.414842333258378,0.9467,0.0013,0.0017
1,64,4,0.423399579531292,0.415622792200387,0.420428127802212,0.0668,0,0
1,80,4,0.405070300550963,0.393954220113171,0.398387790176579,0.0443,0,0
1,96,4,0.318064270072687,0.371004894618774,0.398678179623348,0,0,0
1,112,4,0.358661252727812,0.388453485133939,0.398678179623348,0,0,0
1,128,4,0.351072578786343,0.383685440749709,0.398678179623348,0,0,0
1,16,5,1.13815296684428,0.372174244039047,0.422674531525441,0.9905,0.0716,0
1,32,5,0.451162705349023,0.396587100304694,0.402331338589117,0.9978,0.7177,0
1,48,5,0.406022594380995,0.382032909223693,0.398678179623348,0.3563,0.369,0
1,64,5,0.442086945264152,0.398604649502343,0.393187142442065,0.0598,1e-04,0
1,96,5,0.410009020328151,0.381689563799942,0.393187142442065,0.0036,0,0
1,112,5,0.332998883790288,0.375704820687102,0.398678179623348,0,0,0
1,128,5,0.364640328249875,0.381390125118372,0.398678179623348,0.0021,0,0
1,16,6,2.15111737312465,0.386817938938759,0.422886523467795,0.9995,0.9269,0.0706
1,32,6,0.504084944808784,0.417925192860453,0.414842333258378,0.9968,0.4017,0
1,48,6,0.619749126739641,0.430405971141549,0.398678179623348,1,0.1555,0
1,64,6,0.365315951385249,0.385321180900986,0.402331338589117,0.7866,0.8126,0.0977
1,96,6,0.374988777345185,0.38056155931042,0.393187142442065,0,0,0
1,16,7,2.31972998386649,0.455825129087051,0.420428127802212,0.9561,0.9877,0
1,32,7,0.382760035182228,0.400873469626022,0.416553213071338,0.9995,0.8218,0
1,48,7,0.566932252046576,0.401176273232298,0.394596272965623,0.8212,2e-04,1e-04
1,80,7,0.333496988586993,0.37551268121274,0.398678179623348,0.505,0.0011,0
1,96,7,0.362718253804716,0.390289379720821,0.398678179623348,0.5622,0,0
1,112,7,0.361902560222683,0.391736682994232,0.393187142442065,0.5097,0,0
1,16,8,1.60672796041587,0.371179959694553,0.414842333258378,0.9995,0.9986,0.016
1,32,8,0.753959144426783,0.426433585008881,0.422674531525441,0.9976,1e-04,0
1,80,8,0.371410340142211,0.375137427085406,0.393187142442065,0.2885,0,0
1,96,8,0.358063469127787,0.376010422798924,0.398678179623348,0.0807,0.1209,0
1,112,8,0.350557234135431,0.383689245770411,0.398678179623348,0.1301,0,0
1,128,8,0.345126116618434,0.384826106381711,0.398678179623348,0.0438,0.0033,0
1,16,9,0.605771227034495,0.438074907491831,0.398387790176579,0.9981,0.7187,0.0119
1,32,9,0.510512763542172,0.448880137236486,0.393187142442065,1,0.9556,0.6817
1,48,9,0.403658015688662,0.435729852959096,0.422319762795156,0.994,0.4233,0
1,80,9,0.329912762249977,0.371896512664796,0.398678179623348,0.7577,0.7333,0
1,96,9,0.37082013796143,0.388527298697837,0.398678179623348,1e-04,0,0
1,16,10,1.49471144784354,0.371516504400226,0.398678179623348,0.9998,0.9883,1e-04
1,64,10,0.39828133379657,0.378913449807825,0.393187142442065,0.4834,0,0
1,96,10,0.38605384731285,0.404334385548394,0.398678179623348,0,1e-04,0
1,112,10,0.357497225330039,0.376972207230974,0.398678179623348,0,0,0
1,128,10,0.345293109845047,0.382968152941645,0.398678179623348,0.0017,0,0
1,16,11,0.642473435589028,0.386817938938759,0.398678179623348,0.9106,0.4331,2e-04
1,32,11,0.346389660352948,0.372313167981159,0.393187142442065,0.9942,0.6823,1e-04
1,48,11,0.39521314955568,0.373952224597109,0.393187142442065,0.9208,0.9888,0.0041
1,64,11,0.388275120498633,0.412152982032467,0.414842333258378,0.0027,3e-04,0
1,80,11,0.355674965196669,0.387157290552494,0.398678179623348,0.3165,0,0
1,128,11,0.345457590342561,0.383225630739034,0.398678179623348,0,0,0
1,16,12,1.45694881982786,0.37582877861486,0.390000771450929,0.9948,1e-04,0
1,80,12,0.400433612856738,0.410670568744367,0.398678179623348,0.0359,0.574,0.4022
1,96,12,0.366729843720148,0.398994432483955,0.398678179623348,3e-04,8e-04,0
1,16,13,0.880547611624591,0.443353214992132,0.393187142442065,1,0.9892,0.9077
1,32,13,0.673983261978135,0.425301212782297,0.393187142442065,0.9975,0,0
1,48,13,0.490971698344162,0.370296437627227,0.398678179623348,1,0,0
